"","yr1status","YrFireName","Species","DBH_cm","Genus_species","CVS_percent","BCHM_m","BTL"
"131754",1,"2006 - Tripod","PIPO",16.764,"Pinus_ponderosa",100,3.02,0
"131755",1,"2006 - Tripod","PIPO",22.098,"Pinus_ponderosa",100,2.07,0
"131756",1,"2006 - Tripod","PIPO",11.684,"Pinus_ponderosa",100,2.53,0
"131757",1,"2006 - Tripod","PIPO",13.462,"Pinus_ponderosa",100,2.13,0
"131758",1,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,0.4,0
"131759",1,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",100,0.09,0
"131760",0,"2006 - Tripod","PIPO",40.64,"Pinus_ponderosa",91,0.52,0
"131761",0,"2006 - Tripod","PIPO",23.114,"Pinus_ponderosa",84,2.56,0
"131762",0,"2006 - Tripod","PIPO",14.986,"Pinus_ponderosa",89,0.7,0
"131763",0,"2006 - Tripod","PIPO",29.972,"Pinus_ponderosa",21,4.69,0
"131764",0,"2006 - Tripod","PIPO",21.082,"Pinus_ponderosa",69,3.35,0
"131765",0,"2006 - Tripod","PIPO",21.336,"Pinus_ponderosa",0,3.17,0
"131766",0,"2006 - Tripod","PIPO",25.654,"Pinus_ponderosa",82,3.05,0
"131767",1,"2006 - Tripod","PIPO",26.162,"Pinus_ponderosa",100,3.69,1
"131768",0,"2006 - Tripod","PIPO",26.67,"Pinus_ponderosa",70,3.2,0
"131769",0,"2006 - Tripod","PIPO",13.716,"Pinus_ponderosa",100,1.43,0
"131770",0,"2006 - Tripod","PIPO",11.43,"Pinus_ponderosa",53,1.01,0
"131771",0,"2006 - Tripod","PIPO",13.462,"Pinus_ponderosa",34,0.49,0
"131772",0,"2006 - Tripod","PIPO",19.05,"Pinus_ponderosa",99,0.61,0
"131773",1,"2006 - Tripod","PIPO",14.224,"Pinus_ponderosa",100,2.32,1
"131774",0,"2006 - Tripod","PIPO",12.954,"Pinus_ponderosa",44,2.29,0
"131775",0,"2006 - Tripod","PIPO",21.59,"Pinus_ponderosa",82,1.92,0
"131776",0,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",74,0.37,0
"131777",0,"2006 - Tripod","PIPO",14.224,"Pinus_ponderosa",83,0.55,0
"131778",1,"2006 - Tripod","PIPO",14.732,"Pinus_ponderosa",100,2.16,0
"131779",0,"2006 - Tripod","PIPO",21.082,"Pinus_ponderosa",93,1.74,0
"131780",0,"2006 - Tripod","PIPO",34.036,"Pinus_ponderosa",88,5,1
"131781",1,"2006 - Tripod","PIPO",13.462,"Pinus_ponderosa",100,1.34,0
"131782",0,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,1.74,0
"131783",0,"2006 - Tripod","PIPO",25.4,"Pinus_ponderosa",92,4.24,0
"131784",1,"2006 - Tripod","PIPO",13.462,"Pinus_ponderosa",100,3.87,1
"131785",1,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",100,3.41,0
"131786",0,"2006 - Tripod","PIPO",62.23,"Pinus_ponderosa",76,6.31,0
"131787",0,"2006 - Tripod","PIPO",12.192,"Pinus_ponderosa",93,1.28,0
"131788",0,"2006 - Tripod","PIPO",11.43,"Pinus_ponderosa",96,0.3,0
"131789",0,"2006 - Tripod","PIPO",23.368,"Pinus_ponderosa",92,3.02,0
"131790",0,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",100,2.35,0
"131791",0,"2006 - Tripod","PIPO",17.78,"Pinus_ponderosa",78,2.29,0
"131792",0,"2006 - Tripod","PIPO",16.256,"Pinus_ponderosa",94,2.07,0
"131793",0,"2006 - Tripod","PIPO",28.194,"Pinus_ponderosa",63,3.9,1
"131794",0,"2006 - Tripod","PIPO",22.606,"Pinus_ponderosa",0,0.43,0
"131795",0,"2006 - Tripod","PIPO",8.636,"Pinus_ponderosa",87,0.4,0
"131796",0,"2006 - Tripod","PIPO",12.446,"Pinus_ponderosa",79,1.68,0
"131797",0,"2006 - Tripod","PIPO",32.258,"Pinus_ponderosa",62,4.24,0
"131798",0,"2006 - Tripod","PIPO",16.256,"Pinus_ponderosa",78,2.68,0
"131799",0,"2006 - Tripod","PIPO",29.718,"Pinus_ponderosa",92,7.35,1
"131800",0,"2006 - Tripod","PIPO",16.002,"Pinus_ponderosa",97,2.5,0
"131801",0,"2006 - Tripod","PIPO",29.972,"Pinus_ponderosa",64,2.13,0
"131802",0,"2006 - Tripod","PIPO",8.128,"Pinus_ponderosa",94,1.34,0
"131803",0,"2006 - Tripod","PIPO",60.198,"Pinus_ponderosa",49,7.35,0
"131804",0,"2006 - Tripod","PIPO",20.32,"Pinus_ponderosa",84,3.38,0
"131805",0,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",100,3.78,0
"131806",0,"2006 - Tripod","PIPO",17.526,"Pinus_ponderosa",85,4.36,0
"131807",0,"2006 - Tripod","PIPO",17.018,"Pinus_ponderosa",88,3.78,0
"131808",0,"2006 - Tripod","PIPO",14.478,"Pinus_ponderosa",93,4.11,0
"131809",0,"2006 - Tripod","PIPO",16.764,"Pinus_ponderosa",70,3.26,0
"131810",0,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",97,0,0
"131811",1,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,0.06,0
"131812",0,"2006 - Tripod","PIPO",21.336,"Pinus_ponderosa",24,1.28,0
"131813",0,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",100,0,0
"131814",1,"2006 - Tripod","PIPO",32.004,"Pinus_ponderosa",100,16.76,1
"131815",1,"2006 - Tripod","PIPO",16.51,"Pinus_ponderosa",100,6.61,0
"131816",1,"2006 - Tripod","PIPO",24.13,"Pinus_ponderosa",100,14.11,0
"131817",1,"2006 - Tripod","PIPO",21.844,"Pinus_ponderosa",100,12.53,1
"131818",1,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",100,3.26,0
"131819",1,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",100,4.72,1
"131820",1,"2006 - Tripod","PIPO",62.992,"Pinus_ponderosa",100,16.03,1
"131821",1,"2006 - Tripod","PIPO",53.086,"Pinus_ponderosa",100,17.89,1
"131822",1,"2006 - Tripod","PIPO",20.574,"Pinus_ponderosa",100,6.34,1
"131823",1,"2006 - Tripod","PIPO",20.828,"Pinus_ponderosa",100,12.83,1
"131824",1,"2006 - Tripod","PIPO",15.24,"Pinus_ponderosa",100,7.19,1
"131825",1,"2006 - Tripod","PIPO",44.45,"Pinus_ponderosa",100,21.12,1
"131826",1,"2006 - Tripod","PIPO",14.732,"Pinus_ponderosa",100,4.94,1
"131827",1,"2006 - Tripod","PIPO",37.084,"Pinus_ponderosa",100,22.74,1
"131828",1,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",100,10.18,1
"131829",1,"2006 - Tripod","PIPO",8.636,"Pinus_ponderosa",100,5.97,1
"131830",1,"2006 - Tripod","PIPO",11.684,"Pinus_ponderosa",100,9.02,1
"131831",1,"2006 - Tripod","PIPO",12.192,"Pinus_ponderosa",100,6.86,1
"131832",1,"2006 - Tripod","PIPO",19.304,"Pinus_ponderosa",100,16.52,1
"131833",1,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",100,9.39,1
"131834",1,"2006 - Tripod","PIPO",15.24,"Pinus_ponderosa",100,14.45,1
"131835",1,"2006 - Tripod","PIPO",14.732,"Pinus_ponderosa",100,9.75,1
"131836",1,"2006 - Tripod","PIPO",14.986,"Pinus_ponderosa",100,16.31,1
"131837",1,"2006 - Tripod","PIPO",16.51,"Pinus_ponderosa",100,12.65,1
"131838",1,"2006 - Tripod","PIPO",21.336,"Pinus_ponderosa",100,18.53,1
"131839",1,"2006 - Tripod","PIPO",29.464,"Pinus_ponderosa",100,20.27,1
"131840",1,"2006 - Tripod","PIPO",17.272,"Pinus_ponderosa",100,8.66,1
"131841",1,"2006 - Tripod","PIPO",43.434,"Pinus_ponderosa",100,11.67,1
"131842",1,"2006 - Tripod","PIPO",17.272,"Pinus_ponderosa",100,6,1
"131843",0,"2006 - Tripod","PIPO",46.99,"Pinus_ponderosa",98,9.51,0
"131844",0,"2006 - Tripod","PIPO",50.038,"Pinus_ponderosa",81,7.38,0
"131845",0,"2006 - Tripod","PIPO",41.91,"Pinus_ponderosa",93,6.07,0
"131846",0,"2006 - Tripod","PIPO",37.846,"Pinus_ponderosa",91,5.61,0
"131847",0,"2006 - Tripod","PIPO",38.608,"Pinus_ponderosa",100,10.33,1
"131848",0,"2006 - Tripod","PIPO",51.308,"Pinus_ponderosa",100,11.19,1
"131849",1,"2006 - Tripod","PIPO",14.224,"Pinus_ponderosa",100,5.73,1
"131850",1,"2006 - Tripod","PIPO",13.208,"Pinus_ponderosa",100,4.91,1
"131851",1,"2006 - Tripod","PIPO",12.446,"Pinus_ponderosa",100,5.73,1
"131852",1,"2006 - Tripod","PIPO",12.7,"Pinus_ponderosa",100,7.59,0
"131853",0,"2006 - Tripod","PIPO",60.198,"Pinus_ponderosa",100,12.71,1
"131854",0,"2006 - Tripod","PIPO",34.29,"Pinus_ponderosa",93,9.94,1
"131855",1,"2006 - Tripod","PIPO",31.242,"Pinus_ponderosa",100,6.19,1
"131856",1,"2006 - Tripod","PIPO",18.034,"Pinus_ponderosa",100,4.85,0
"131857",1,"2006 - Tripod","PIPO",13.462,"Pinus_ponderosa",100,4.33,1
"131858",0,"2006 - Tripod","PIPO",24.13,"Pinus_ponderosa",92,5.64,0
"131859",0,"2006 - Tripod","PIPO",81.026,"Pinus_ponderosa",60,13.69,0
"131860",0,"2006 - Tripod","PIPO",105.918,"Pinus_ponderosa",52,13.72,0
"131861",1,"2006 - Tripod","PIPO",18.034,"Pinus_ponderosa",100,5.33,1
"131862",1,"2006 - Tripod","PIPO",23.368,"Pinus_ponderosa",100,10.94,0
"131863",1,"2006 - Tripod","PIPO",16.51,"Pinus_ponderosa",100,4.6,1
"131864",0,"2006 - Tripod","PIPO",23.368,"Pinus_ponderosa",100,6.37,1
"131865",0,"2006 - Tripod","PIPO",100.584,"Pinus_ponderosa",87,14.87,0
"131866",1,"2006 - Tripod","PIPO",10.668,"Pinus_ponderosa",100,4.27,0
"131867",1,"2006 - Tripod","PIPO",8.636,"Pinus_ponderosa",100,3.87,1
"131868",1,"2006 - Tripod","PIPO",7.874,"Pinus_ponderosa",100,3.17,1
"131869",0,"2006 - Tripod","PIPO",28.956,"Pinus_ponderosa",86,9.94,0
"131870",1,"2006 - Tripod","PIPO",17.272,"Pinus_ponderosa",100,11.8,1
"131871",0,"2006 - Tripod","PIPO",21.59,"Pinus_ponderosa",100,6.43,1
"131872",1,"2006 - Tripod","PIPO",16.764,"Pinus_ponderosa",100,7.74,0
"131873",1,"2006 - Tripod","PIPO",13.208,"Pinus_ponderosa",100,5.67,1
"131874",0,"2006 - Tripod","PIPO",78.994,"Pinus_ponderosa",44,8.66,0
"131875",1,"2006 - Tripod","PIPO",19.05,"Pinus_ponderosa",100,3.93,1
"131876",1,"2006 - Tripod","PIPO",18.288,"Pinus_ponderosa",100,3.78,1
"131877",0,"2006 - Tripod","PIPO",28.194,"Pinus_ponderosa",100,4.75,0
"131878",0,"2006 - Tripod","PIPO",62.484,"Pinus_ponderosa",83,7.13,0
"131879",0,"2006 - Tripod","PIPO",12.192,"Pinus_ponderosa",0,0.76,0
"131880",0,"2006 - Tripod","PIPO",16.002,"Pinus_ponderosa",88,0.61,0
"131881",0,"2006 - Tripod","PIPO",24.638,"Pinus_ponderosa",100,0.34,0
"131882",0,"2006 - Tripod","PIPO",16.51,"Pinus_ponderosa",81,0.82,0
"131883",1,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",100,1.52,0
"131884",0,"2006 - Tripod","PIPO",21.59,"Pinus_ponderosa",74,2.04,0
"131885",1,"2006 - Tripod","PIPO",20.32,"Pinus_ponderosa",100,1.46,0
"131886",0,"2006 - Tripod","PIPO",45.72,"Pinus_ponderosa",0,1.71,0
"131887",1,"2006 - Tripod","PIPO",13.97,"Pinus_ponderosa",100,0.37,0
"131888",0,"2006 - Tripod","PIPO",21.336,"Pinus_ponderosa",51,2.19,0
"131889",1,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",100,0.52,0
"131890",0,"2006 - Tripod","PIPO",14.732,"Pinus_ponderosa",100,0.85,0
"131891",1,"2006 - Tripod","PIPO",10.668,"Pinus_ponderosa",100,3.44,0
"131892",1,"2006 - Tripod","PIPO",16.256,"Pinus_ponderosa",100,3.6,0
"131893",1,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",100,4.08,0
"131894",0,"2006 - Tripod","PIPO",41.148,"Pinus_ponderosa",0,4.72,0
"131895",0,"2006 - Tripod","PIPO",22.86,"Pinus_ponderosa",85,0.76,0
"131896",0,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",100,0.85,0
"131897",0,"2006 - Tripod","PIPO",16.002,"Pinus_ponderosa",100,1.16,0
"131898",0,"2006 - Tripod","PIPO",32.512,"Pinus_ponderosa",89,3.75,0
"131899",0,"2006 - Tripod","PIPO",28.956,"Pinus_ponderosa",0,3.75,0
"131900",0,"2006 - Tripod","PIPO",28.448,"Pinus_ponderosa",0,3.69,0
"131901",0,"2006 - Tripod","PIPO",41.148,"Pinus_ponderosa",100,10.42,0
"131902",1,"2006 - Tripod","PIPO",33.274,"Pinus_ponderosa",100,9.85,0
"131903",0,"2006 - Tripod","PIPO",75.438,"Pinus_ponderosa",97,8.84,0
"131904",1,"2006 - Tripod","PIPO",10.16,"Pinus_ponderosa",100,3.2,0
"131905",0,"2006 - Tripod","PIPO",10.668,"Pinus_ponderosa",100,1.37,0
"131906",1,"2006 - Tripod","PIPO",8.128,"Pinus_ponderosa",100,1.52,0
"131907",0,"2006 - Tripod","PIPO",10.16,"Pinus_ponderosa",100,1.55,0
"131908",1,"2006 - Tripod","PIPO",9.144,"Pinus_ponderosa",100,2.29,0
"131909",0,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,3.57,0
"131910",1,"2006 - Tripod","PIPO",11.938,"Pinus_ponderosa",100,1.68,0
"131911",1,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",100,3.29,0
"131912",0,"2006 - Tripod","PIPO",13.716,"Pinus_ponderosa",94,3.84,0
"131913",0,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",91,4.33,0
"131914",1,"2006 - Tripod","PIPO",13.716,"Pinus_ponderosa",100,5.52,0
"131915",1,"2006 - Tripod","PIPO",8.89,"Pinus_ponderosa",100,5.15,0
"131916",1,"2006 - Tripod","PIPO",8.89,"Pinus_ponderosa",100,3.05,0
"131917",0,"2006 - Tripod","PIPO",8.89,"Pinus_ponderosa",79,3.44,0
"131918",0,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",91,3.81,0
"131919",0,"2006 - Tripod","PIPO",8.636,"Pinus_ponderosa",97,2.9,0
"131920",0,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",77,3.35,0
"131921",0,"2006 - Tripod","PIPO",12.446,"Pinus_ponderosa",82,3.69,0
"131922",1,"2006 - Tripod","PIPO",7.874,"Pinus_ponderosa",100,0.76,0
"131923",1,"2006 - Tripod","PIPO",7.874,"Pinus_ponderosa",100,0.73,0
"131924",1,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",100,1.98,0
"131925",1,"2006 - Tripod","PIPO",12.954,"Pinus_ponderosa",100,1.46,0
"131926",0,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",99,1.34,0
"131927",1,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",100,1.89,0
"131928",1,"2006 - Tripod","PIPO",16.51,"Pinus_ponderosa",100,2.16,0
"131929",1,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,1.28,0
"131930",1,"2006 - Tripod","PIPO",11.938,"Pinus_ponderosa",100,1.01,0
"131931",0,"2006 - Tripod","PIPO",14.986,"Pinus_ponderosa",99,2.62,0
"131932",1,"2006 - Tripod","PIPO",9.144,"Pinus_ponderosa",100,0.76,0
"131933",0,"2006 - Tripod","PIPO",11.938,"Pinus_ponderosa",82,4.27,0
"131934",0,"2006 - Tripod","PIPO",16.256,"Pinus_ponderosa",81,4.15,0
"131935",0,"2006 - Tripod","PIPO",13.97,"Pinus_ponderosa",70,3.6,0
"131936",0,"2006 - Tripod","PIPO",16.256,"Pinus_ponderosa",92,4.08,0
"131937",0,"2006 - Tripod","PIPO",14.224,"Pinus_ponderosa",87,5.12,0
"131938",1,"2006 - Tripod","PIPO",11.43,"Pinus_ponderosa",100,3.78,0
"131939",0,"2006 - Tripod","PIPO",12.7,"Pinus_ponderosa",74,4.88,0
"131940",1,"2006 - Tripod","PIPO",14.986,"Pinus_ponderosa",100,6.07,0
"131941",1,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",100,5.52,0
"131942",1,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,3.38,0
"131943",0,"2006 - Tripod","PIPO",13.97,"Pinus_ponderosa",97,4.42,0
"131944",0,"2006 - Tripod","PIPO",12.7,"Pinus_ponderosa",97,3.99,0
"131945",0,"2006 - Tripod","PIPO",19.558,"Pinus_ponderosa",89,5.85,0
"131946",1,"2006 - Tripod","PIPO",14.478,"Pinus_ponderosa",100,4.75,0
"131947",1,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",100,3.96,0
"131948",1,"2006 - Tripod","PIPO",7.874,"Pinus_ponderosa",100,4.6,0
"131949",1,"2006 - Tripod","PIPO",7.62,"Pinus_ponderosa",100,3.63,0
"131950",1,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",100,4.48,0
"131951",1,"2006 - Tripod","PIPO",9.906,"Pinus_ponderosa",100,1.98,0
"131952",1,"2006 - Tripod","PIPO",11.43,"Pinus_ponderosa",100,1.98,0
"131953",0,"2006 - Tripod","PIPO",13.97,"Pinus_ponderosa",87,1.58,0
"131954",1,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",100,1.74,0
"131955",1,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",100,1.62,0
"131956",0,"2006 - Tripod","PIPO",15.748,"Pinus_ponderosa",92,2.47,0
"131957",0,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",86,1.07,0
"131958",0,"2006 - Tripod","PIPO",14.224,"Pinus_ponderosa",62,1.43,0
"131959",1,"2006 - Tripod","PIPO",10.16,"Pinus_ponderosa",100,2.29,0
"131960",0,"2006 - Tripod","PIPO",17.526,"Pinus_ponderosa",100,3.54,0
"131961",0,"2006 - Tripod","PIPO",13.716,"Pinus_ponderosa",100,3.38,0
"131962",0,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",100,1.71,0
"131963",1,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",100,1.22,0
"131964",0,"2006 - Tripod","PIPO",10.668,"Pinus_ponderosa",100,3.2,0
"131965",0,"2006 - Tripod","PIPO",12.446,"Pinus_ponderosa",100,1.8,0
"131966",0,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",40,1.31,0
"131967",0,"2006 - Tripod","PIPO",8.89,"Pinus_ponderosa",57,0.76,0
"131968",0,"2006 - Tripod","PIPO",13.462,"Pinus_ponderosa",50,1.43,0
"131969",0,"2006 - Tripod","PIPO",8.89,"Pinus_ponderosa",70,1.01,0
"131970",1,"2006 - Tripod","PIPO",9.144,"Pinus_ponderosa",100,0.85,0
"131971",0,"2006 - Tripod","PIPO",14.986,"Pinus_ponderosa",32,2.87,0
"131972",0,"2006 - Tripod","PIPO",13.462,"Pinus_ponderosa",16,1.58,0
"131973",0,"2006 - Tripod","PIPO",13.462,"Pinus_ponderosa",64,0.88,0
"131974",1,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",100,1.37,0
"131975",1,"2006 - Tripod","PIPO",9.906,"Pinus_ponderosa",100,1.52,0
"131976",0,"2006 - Tripod","PIPO",13.716,"Pinus_ponderosa",100,1.07,0
"131977",0,"2006 - Tripod","PIPO",15.24,"Pinus_ponderosa",71,1.49,0
"131978",1,"2006 - Tripod","PIPO",11.684,"Pinus_ponderosa",100,2.01,0
"131979",1,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",100,2.93,0
"131980",1,"2006 - Tripod","PIPO",9.144,"Pinus_ponderosa",100,1.71,0
"131981",0,"2006 - Tripod","PIPO",10.16,"Pinus_ponderosa",100,1.68,0
"131982",0,"2006 - Tripod","PIPO",7.62,"Pinus_ponderosa",100,1.16,0
"131983",0,"2006 - Tripod","PIPO",10.16,"Pinus_ponderosa",70,0.82,0
"131984",0,"2006 - Tripod","PIPO",73.914,"Pinus_ponderosa",0,2.62,0
"131985",0,"2006 - Tripod","PIPO",10.16,"Pinus_ponderosa",100,1.8,0
"131986",0,"2006 - Tripod","PIPO",11.684,"Pinus_ponderosa",100,1.34,0
"131987",0,"2006 - Tripod","PIPO",12.7,"Pinus_ponderosa",100,1.62,0
"131988",0,"2006 - Tripod","PIPO",12.446,"Pinus_ponderosa",49,0.73,0
"131989",0,"2006 - Tripod","PIPO",12.446,"Pinus_ponderosa",23,1.13,0
"131990",0,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",97,0.98,0
"131991",0,"2006 - Tripod","PIPO",18.034,"Pinus_ponderosa",19,1.01,0
"131992",0,"2006 - Tripod","PIPO",15.748,"Pinus_ponderosa",32,1.1,0
"131993",0,"2006 - Tripod","PIPO",9.906,"Pinus_ponderosa",69,1.58,0
"131994",0,"2006 - Tripod","PIPO",10.668,"Pinus_ponderosa",98,7.01,0
"131995",0,"2006 - Tripod","PIPO",13.97,"Pinus_ponderosa",100,1.74,0
"131996",0,"2006 - Tripod","PIPO",17.272,"Pinus_ponderosa",72,0.79,0
"131997",0,"2006 - Tripod","PIPO",14.478,"Pinus_ponderosa",100,3.14,0
"131998",0,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",100,8.02,1
"131999",0,"2006 - Tripod","PIPO",15.24,"Pinus_ponderosa",100,2.71,0
"132000",0,"2006 - Tripod","PIPO",11.938,"Pinus_ponderosa",100,2.41,0
"132001",0,"2006 - Tripod","PIPO",11.684,"Pinus_ponderosa",99,2.47,0
"132002",0,"2006 - Tripod","PIPO",15.24,"Pinus_ponderosa",99,2.47,0
"132003",0,"2006 - Tripod","PIPO",10.668,"Pinus_ponderosa",100,2.01,0
"132004",0,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",100,0.76,0
"132005",0,"2006 - Tripod","PIPO",12.192,"Pinus_ponderosa",98,0.37,0
"132006",0,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",100,0.18,1
"132007",0,"2006 - Tripod","PIPO",10.668,"Pinus_ponderosa",100,0.4,0
"132008",1,"2006 - Tripod","PIPO",10.16,"Pinus_ponderosa",100,1.22,0
"132009",1,"2006 - Tripod","PIPO",9.906,"Pinus_ponderosa",100,2.1,0
"132010",0,"2006 - Tripod","PIPO",15.748,"Pinus_ponderosa",100,2.44,0
"132011",0,"2006 - Tripod","PIPO",16.764,"Pinus_ponderosa",100,1.58,0
"132012",0,"2006 - Tripod","PIPO",20.574,"Pinus_ponderosa",100,3.05,0
"132013",1,"2006 - Tripod","PIPO",13.716,"Pinus_ponderosa",100,3.51,0
"132014",0,"2006 - Tripod","PIPO",15.494,"Pinus_ponderosa",98,2.44,0
"132015",1,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,2.19,0
"132016",1,"2006 - Tripod","PIPO",11.684,"Pinus_ponderosa",100,1.68,0
"132017",1,"2006 - Tripod","PIPO",11.684,"Pinus_ponderosa",100,2.29,0
"132018",0,"2006 - Tripod","PIPO",8.128,"Pinus_ponderosa",100,0.73,0
"132019",1,"2006 - Tripod","PIPO",16.002,"Pinus_ponderosa",100,2.77,0
"132020",0,"2006 - Tripod","PIPO",8.636,"Pinus_ponderosa",100,0.79,0
"132021",0,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,0.91,0
"132022",1,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",100,0.64,0
"132023",1,"2006 - Tripod","PIPO",9.652,"Pinus_ponderosa",100,3.44,1
"132024",0,"2006 - Tripod","PIPO",8.89,"Pinus_ponderosa",100,0.43,0
"132025",0,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,0.64,0
"132026",0,"2006 - Tripod","PIPO",14.986,"Pinus_ponderosa",88,1.04,0
"132027",1,"2006 - Tripod","PIPO",10.922,"Pinus_ponderosa",100,0.7,0
"132028",0,"2006 - Tripod","PIPO",14.986,"Pinus_ponderosa",96,1.8,0
"132029",0,"2006 - Tripod","PIPO",11.938,"Pinus_ponderosa",100,2.16,0
"132030",1,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",100,2.93,0
"132031",0,"2006 - Tripod","PIPO",60.452,"Pinus_ponderosa",97,5.85,0
"132032",1,"2006 - Tripod","PIPO",7.112,"Pinus_ponderosa",100,1.55,0
"132033",0,"2006 - Tripod","PIPO",8.636,"Pinus_ponderosa",100,1.71,0
"132034",1,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",100,1.4,0
"132035",0,"2006 - Tripod","PIPO",12.7,"Pinus_ponderosa",93,1.07,0
"132036",0,"2006 - Tripod","PIPO",9.398,"Pinus_ponderosa",24,0.88,0
"132037",0,"2006 - Tripod","PIPO",8.128,"Pinus_ponderosa",51,0.82,0
"132038",0,"2006 - Tripod","PIPO",9.144,"Pinus_ponderosa",22,1.19,0
"132039",0,"2006 - Tripod","PIPO",50.292,"Pinus_ponderosa",45,1.46,0
"132040",0,"2006 - Tripod","PIPO",32.766,"Pinus_ponderosa",100,1.22,0
"132041",0,"2006 - Tripod","PIPO",50.8,"Pinus_ponderosa",0,2.32,0
"132042",1,"2006 - Tripod","PIPO",7.874,"Pinus_ponderosa",100,0.79,0
"132043",0,"2006 - Tripod","PIPO",7.874,"Pinus_ponderosa",71,0.76,0
"132044",1,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",100,0.94,0
"132045",0,"2006 - Tripod","PIPO",11.176,"Pinus_ponderosa",60,1.62,0
"132046",0,"2006 - Tripod","PIPO",64.262,"Pinus_ponderosa",0,0.12,0
"132047",1,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",100,1.62,0
"132048",1,"2006 - Tripod","PIPO",12.7,"Pinus_ponderosa",100,0.79,0
"132049",0,"2006 - Tripod","PIPO",15.24,"Pinus_ponderosa",90,2.47,0
"132050",0,"2006 - Tripod","PIPO",16.002,"Pinus_ponderosa",88,3.78,0
"132051",0,"2006 - Tripod","PIPO",19.812,"Pinus_ponderosa",61,2.47,0
"132052",0,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",0,1.74,0
"132053",0,"2006 - Tripod","PIPO",21.082,"Pinus_ponderosa",42,1.28,0
"132054",0,"2006 - Tripod","PIPO",9.144,"Pinus_ponderosa",0,0.06,0
"132055",0,"2006 - Tripod","PIPO",9.906,"Pinus_ponderosa",0,0.52,0
"132056",0,"2006 - Tripod","PIPO",8.89,"Pinus_ponderosa",0,0.58,0
"132057",0,"2006 - Tripod","PIPO",12.7,"Pinus_ponderosa",0,0.91,0
"132058",0,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",0,1.89,0
"132059",0,"2006 - Tripod","PIPO",8.636,"Pinus_ponderosa",77,1.1,0
"132060",0,"2006 - Tripod","PIPO",8.382,"Pinus_ponderosa",66,0.85,0
"132061",0,"2006 - Tripod","PIPO",9.906,"Pinus_ponderosa",40,1.04,0
"132062",0,"2006 - Tripod","PIPO",10.414,"Pinus_ponderosa",0,1.1,0
"132063",0,"2006 - Tripod","PIPO",12.954,"Pinus_ponderosa",65,0.61,0
